01,こむぎ　［うどん・そうめん類］　そうめん・ひやむぎ　ゆで　,127,3.5,0.4,0.09,0.04,0.2,0,25.8,0.3,0.9,85,5,6,5,0.2,0.2,0.05,0.12,0,6,1,3,0,0,0.1,0,0.02,0.01,0.2,0,0,2,0.25,0.4,0
01,こむぎ　［うどん・そうめん類］　手延そうめん・手延ひやむぎ　乾　,342,9.3,1.5,0.38,0.23,0.75,0,68.9,1.2,1.8,2300,110,20,23,0.6,0.4,0.14,0.43,1,22,1,16,0,0,0.1,0,0.06,0.02,0.9,0.03,0,10,0.52,1.1,0
01,こむぎ　［うどん・そうめん類］　手延そうめん・手延ひやむぎ　ゆで　,127,3.5,0.6,0.15,0.09,0.3,0,25.5,0.5,1.0,130,5,6,4,0.2,0.1,0.05,0.12,0,0,0,0,0,0,0,0,0.03,0.01,0.2,0,0,2,0.16,0,0
01,こむぎ　［中華めん類］　中華めん　生　,281,8.6,1.2,0.28,0.11,0.61,0,55.7,0.7,2.1,410,350,21,13,0.5,0.4,0.09,0.35,0,33,1,20,0,0,0.2,0,0.02,0.02,0.6,0.02,0,8,0.55,1.0,0
01,こむぎ　［中華めん類］　中華めん　ゆで　,149,4.9,0.6,0.14,0.05,0.31,0,29.2,0.5,1.3,70,60,20,7,0.3,0.2,0.05,0.18,0,17,0,5,0,0,0.1,0,0.01,0.01,0.2,0,0,3,0.25,0.5,0
01,こむぎ　［中華めん類］　蒸し中華めん　　,198,5.3,1.7,0.39,0.15,0.86,0,38.4,0.7,1.9,170,86,9,10,0.3,0.2,0.07,0.29,0,0,0,0,0,0,0.1,0,0.01,0.01,0.4,0.02,0,4,0.27,0,0
01,こむぎ　［中華めん類］　干し中華めん　乾　,365,10.5,1.6,0.37,0.14,0.81,0,73.0,1.6,2.9,500,310,18,24,0.7,0.6,0.16,0.45,0,0,0,0,0,0,0.2,0,0.03,0.03,1.0,0.05,0,11,0.78,0,0
01,こむぎ　［中華めん類］　干し中華めん　ゆで　,140,4.1,0.5,0.11,0.04,0.25,0,28.1,0.7,1.5,75,40,10,9,0.3,0.2,0.05,0.17,0,0,0,0,0,0,0,0,0.01,0.01,0.2,0,0,2,0.24,0,0
01,こむぎ　［中華めん類］　沖縄そば　生　,284,9.2,2.0,0.46,0.18,1.02,0,54.2,1.3,2.1,810,340,11,50,0.7,1.1,0.18,0.69,0,0,0,0,0,0,0.3,0,0.02,0.04,0.8,0.11,0,15,0.63,0,0
01,こむぎ　［中華めん類］　沖縄そば　ゆで　,147,5.2,0.8,0.18,0.07,0.41,0,28.0,0.8,1.5,170,80,9,28,0.4,0.6,0.10,0.37,0,0,0,0,0,0,0.2,0,0.01,0.02,0.2,0.03,0,6,0.23,0,0
01,こむぎ　［中華めん類］　干し沖縄そば　乾　,351,12.0,1.7,0.39,0.15,0.86,0,67.8,1.3,2.1,1700,130,23,22,1.5,0.4,0.11,0.38,0,0,0,0,0,0,0.1,0,0.12,0.05,1.1,0.05,0,8,0.49,0,0
01,こむぎ　［中華めん類］　干し沖縄そば　ゆで　,148,5.2,0.6,0.14,0.05,0.31,0,28.6,0.6,1.5,200,10,11,8,0.5,0.1,0.05,0.16,0,0,0,0,0,0,0,0,0.02,0.02,0.2,0.01,0,3,0.18,0,0
01,こむぎ　［即席めん類］　即席中華めん　油揚げ味付け　,445,10.1,16.7,7.31,6.02,2.25,7,63.5,1.6,2.5,2500,260,430,29,1.0,0.5,0.13,0.82,0,0,0,0,0,0,3.1,1,1.46,1.67,1.0,0.06,0,12,0.41,0,0
01,こむぎ　［即席めん類］　即席中華めん　油揚げ　,458,10.1,19.1,8.46,7.15,2.20,3,61.4,1.4,2.4,2200,150,230,25,0.9,0.5,0.16,0.53,2,16,7,16,1,0,2.2,3,0.55,0.83,0.9,0.05,0,10,0.44,1.8,0
01,こむぎ　［即席めん類］　即席中華めん　非油揚げ　,356,10.3,5.2,1.26,1.86,1.55,2,67.1,1.4,2.3,2700,260,110,25,0.8,0.4,0.11,0.66,13,8,3,16,1,0,1.3,3,0.21,0.04,1.0,0.05,0,14,0.37,2.2,0
01,こむぎ　［即席めん類］　中華スタイル即席カップめん　油揚げ　,448,10.7,19.7,8.72,7.42,2.28,34,56.9,1.3,2.3,2700,210,190,27,1.3,0.6,0.15,0.57,0,0,0,0,28,0,2.4,7,0.68,0.53,1.0,0.07,0.2,21,0.52,0,1
01,こむぎ　［即席めん類］　中華スタイル即席カップめん　油揚げ　焼きそば　,436,8.4,18.9,5.36,6.92,2.86,1,58.1,0.9,2.4,1500,190,190,28,1.1,0.4,0.13,0.69,0,0,0,0,7,0,2.2,14,0.56,0.72,0.8,0.04,0,13,0.40,0,1
01,こむぎ　［即席めん類］　中華スタイル即席カップめん　非油揚げ　,342,9.0,6.4,1.66,2.68,1.38,5,62.2,1.6,2.9,2700,270,95,29,1.0,0.5,0.13,0.80,0,0,0,0,10,0,0.9,8,0.22,0.24,1.5,0.07,0.1,23,0.41,0,1
01,こむぎ　［即席めん類］　和風スタイル即席カップめん　油揚げ　,451,10.9,20.1,9.08,7.15,2.27,6,56.6,1.3,1.9,2700,180,180,32,1.1,0.6,0.12,0.66,0,0,0,0,5,0.2,2.2,7,0.24,0.30,1.1,0.05,0.2,15,0.41,0,1
01,こむぎ　［マカロニ・スパゲッティ類］　マカロニ・スパゲッティ　乾　,379,12.2,1.9,0.45,0.17,0.99,0,73.9,0.7,2.7,1,200,18,55,1.4,1.5,0.28,0.82,0,63,1,53,1,0,0.3,0,0.19,0.06,2.3,0.11,0,13,0.66,4.0,0
01,こむぎ　［マカロニ・スパゲッティ類］　マカロニ・スパゲッティ　ゆで　,165,5.4,0.9,0.21,0.08,0.47,0,32.0,0.5,1.7,460,14,8,20,0.7,0.7,0.14,0.35,0,32,1,12,0,0,0.1,0,0.06,0.03,0.6,0.02,0,5,0.28,1.6,0
01,こむぎ　［マカロニ・スパゲッティ類］　生パスタ　生　,247,7.8,1.9,0.40,0.44,0.76,0,46.9,0.8,1.5,470,76,12,18,0.5,0.5,0.12,0.32,0,0,0,0,0,0,0.1,0,0.05,0.04,1.1,0.05,0,9,0.27,0,0
01,こむぎ　［ふ類］　生ふ　　,163,12.7,0.8,0.18,0.07,0.41,0,26.2,0.2,0.5,7,30,13,18,1.3,1.8,0.25,1.04,0,0,0,0,0,0,0,0,0.08,0.03,0.5,0.02,0,7,0.12,0,0
01,こむぎ　［ふ類］　焼きふ　釜焼きふ　,385,28.5,2.7,0.62,0.24,1.37,0,56.9,1.1,3.7,6,120,33,43,3.3,2.2,0.32,0,0,0,0,0,0,0,0.5,0,0.16,0.07,3.5,0.08,0,16,0.58,0,0
01,こむぎ　［ふ類］　焼きふ　板ふ　,379,25.6,3.3,0.76,0.29,1.68,0,57.3,1.5,3.8,190,220,31,90,4.9,2.9,0.49,1.54,0,0,0,0,0,0,0.6,0,0.20,0.08,3.6,0.16,0,22,0.79,0,0
01,こむぎ　［ふ類］　焼きふ　車ふ　,387,30.2,3.4,0.78,0.3,1.73,0,54.2,1.1,2.6,110,130,25,53,4.2,2.7,0.42,1.23,0,0,0,0,0,0,0.4,0,0.12,0.07,2.9,0.07,0,11,0.47,0,0
01,こむぎ　［その他］　小麦はいが　　,426,32.0,11.6,1.84,1.65,6.50,0,48.3,0.7,14.3,3,1100,42,310,9.4,15.9,0.89,0,0,0,0,0,5,0,28.3,2,1.82,0.71,4.2,1.24,0,390,1.34,0,0
01,こむぎ　［その他］　小麦たんぱく　粉末状　,437,72.0,9.7,1.34,0.82,4.25,0,10.6,0.5,2.4,60,90,75,75,6.6,5.0,0.75,2.67,0,0,0,0,1,0,1.1,0,0.03,0.12,3.5,0.10,0,34,0.61,0,0
01,こむぎ　［その他］　小麦たんぱく　粒状　,111,20.0,2.0,0.28,0.17,0.88,0,1.8,0,0.4,36,3,14,16,1.8,1.4,0.22,0.62,0,0,0,0,0,0,0.5,0,0.02,0.01,1.2,0.01,0,5,0,0,0
01,こむぎ　［その他］　小麦たんぱく　ペースト状　,159,25.0,4.1,0.57,0.35,1.8,0,3.9,0,0.5,230,39,30,54,3.0,2.4,0.36,1.57,0,0,0,0,1,0,1.7,0,0.20,0.03,2.7,0.04,0,17,0.45,0,0
01,こむぎ　［その他］　ぎょうざの皮　　,291,9.3,1.4,0.32,0.13,0.71,0,57.0,1.0,2.2,2,64,16,18,0.8,0.6,0.12,0.28,0,0,0,0,0,0,0.2,0,0.08,0.04,0.7,0.06,0,12,0.61,0,0
01,こむぎ　［その他］　しゅうまいの皮　　,295,8.3,1.4,0.32,0.13,0.71,0,58.9,1.0,2.2,2,72,16,17,0.6,0.5,0.10,0.28,0,0,0,0,0,0,0.2,0,0.09,0.04,0.6,0.05,0,9,0.50,0,0
